date,net_BTC,net_ETH,net_SPY,net_QQQ,net_SMH,gross_factor_exposure
2024-03-28,0.0012241591088692247,0.0,-0.0007067689681501021,0.0,0.0,0.0019309280770193268
2024-03-29,0.006145226295319164,0.0,0.0,0.0,0.0,0.006145226295319164
2024-03-30,0.005771539317235388,0.0,0.0,0.0,0.0,0.005771539317235388
2024-03-31,0.003813017505415652,0.0,0.0,0.0,0.0,0.003813017505415652
2024-04-01,0.0038490339210450015,0.0,0.0,0.0,0.0,0.0038490339210450015
2024-04-02,0.005792184462790214,0.0,0.0,0.0,0.0,0.005792184462790214
2024-04-03,0.0053089241027513365,0.0,0.0,0.0,0.0,0.0053089241027513365
2024-04-04,0.005211414095766937,0.0,0.0,0.0,0.0,0.005211414095766937
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,-0.0005571862160836244,-0.003575834915235053,0.0,0.0,0.0,0.004133021131318677
2024-04-12,-0.01856994742339017,-0.012664285187396925,0.0,0.0,0.0,0.031234232610787095
2024-04-13,-0.017296321318832693,-0.014101214661455082,0.0,0.0,0.0,0.03139753598028777
2024-04-14,-0.01554092495539569,-0.0108593196681344,0.0,0.0,0.0,0.026400244623530092
2024-04-15,-0.014226558837030246,0.0,0.0,0.0,0.0,0.014226558837030246
2024-04-16,-0.003856487993899852,0.0,0.0,0.0,0.0,0.003856487993899852
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,0.0020237880413754078,0.0,0.0,0.0,0.0008384028316084707,0.0028621908729838785
2024-04-20,0.010888804444074772,0.0,0.0,0.0,0.0,0.010888804444074772
2024-04-21,0.0032149697050343836,0.0,0.0,0.0,0.0,0.0032149697050343836
2024-04-22,0.005101981771699495,0.0,0.0,0.0,0.00039350896618209027,0.005495490737881585
2024-04-23,0.0018017276633824813,0.0,0.0,0.0,0.0006510501336838036,0.002452777797066285
2024-04-24,0.001777721105756342,0.0,0.0,0.0,0.000724890590538127,0.002502611696294469
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,-0.0026260609375985144,0.0,0.0,-0.003920266347055999,0.0,0.006546327284654513
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,0.012489637313923713,0.0,0.0,0.0,0.0,0.012489637313923713
2024-05-02,0.003344056863842956,0.0,0.0,0.0,0.0,0.003344056863842956
2024-05-03,0.0008310963947107709,0.0,0.0,-0.003617623521866601,0.0,0.004448719916577372
2024-05-04,0.003205974314965909,0.0,0.0,0.0,0.0,0.003205974314965909
2024-05-05,0.0031716388404934336,0.0,0.0,0.0,0.0,0.0031716388404934336
2024-05-06,0.001754927121615463,0.0,0.0,0.0,0.0007108949878721917,0.0024658221094876545
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,0.0019709933897815736,0.0,0.0,0.004036939228539729,0.0,0.006007932618321303
2024-05-15,0.0018499720561096487,0.0,0.0,0.004212274424502172,0.0,0.0060622464806118215
2024-05-16,0.002929799842635855,0.0031778795833690364,0.0,0.004102647705412557,0.0,0.010210327131417448
2024-05-17,0.001820881340654041,0.0,0.0,0.004175738209649199,0.0,0.00599661955030324
2024-05-18,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,-0.0009862152662822705,-0.007880037135870896,0.0,0.0,0.0,0.008866252402153166
2024-05-21,0.005915280831127481,-0.011350759431579541,0.0,0.0,0.0,0.017266040262707023
2024-05-22,0.0007171670064428958,-0.00474489874399957,0.0,-0.003894733589691248,0.0,0.009356799340133715
2024-05-23,0.0025010691533881983,-0.00473600952758449,0.0,0.0,0.0,0.007237078680972689
2024-05-24,-0.006015772737929802,0.005369085462616523,0.0,0.0,0.0,0.011384858200546326
2024-05-25,-0.0008955760722358285,0.004336612190502153,0.0,0.0,0.0,0.005232188262737982
2024-05-26,-0.0009489960209098756,0.004213277306070322,0.0,0.0,0.0,0.005162273326980198
2024-05-27,0.0011326740882993138,0.005190549156817071,0.0,0.0,0.0,0.006323223245116385
2024-05-28,-0.0006292410819633929,0.003956227273571738,0.0,0.0,0.0,0.0045854683555351305
2024-05-29,-0.0004655085439072805,0.0038473590573935125,0.0,0.0,0.0,0.004312867601300793
2024-05-30,-0.000430803013813508,0.0038339522637873694,0.0,0.0,0.0,0.0042647552776008775
2024-05-31,-0.0003649578768900899,0.003740261870125445,0.0,0.0,0.0,0.004105219747015535
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,0.0069205047126249435,0.002882686501527504,0.0,0.0,0.0,0.009803191214152449
2024-06-05,0.006513130726653903,0.0021115386354901198,0.0,0.0,0.0,0.008624669362144023
2024-06-06,0.0064475414703949255,0.002091767067881785,0.0,0.0,0.0,0.00853930853827671
2024-06-07,0.006440418445891878,0.002071758715061641,0.0,0.0,0.0,0.008512177160953519
2024-06-08,0.0013602927986409688,0.0021218362009040696,0.0,0.0,0.0,0.0034821289995450385
2024-06-09,0.0013374388371846877,0.0021296884863773813,0.0,0.0,0.0,0.003467127323562069
2024-06-10,-0.003820441131032359,0.002233048127256327,0.0,0.0,0.0,0.006053489258288686
2024-06-11,0.001538557289400389,0.0022175435870025375,0.0,0.0,0.0,0.0037561008764029264
2024-06-12,0.001538249220697808,0.0022770317069599876,0.0,0.0,0.0,0.0038152809276577955
2024-06-13,0.0015427773127359352,0.0022735352534525087,0.0,0.0,0.0,0.003816312566188444
2024-06-14,0.0015059897731047362,0.0022513976317635755,0.0,0.0,0.0,0.0037573874048683117
2024-06-15,0.007166894261153256,0.0022945080354472972,0.0,0.0,0.0,0.009461402296600554
2024-06-16,0.005555286088985,0.0,0.0,0.0,0.0,0.005555286088985
2024-06-17,-0.003977869187200705,-0.0023556796299108542,0.0,0.0,0.0,0.006333548817111559
2024-06-18,-0.016381813326019748,-0.0098393334476231,0.0,0.0,0.0,0.02622114677364285
2024-06-19,-0.010371154035504426,0.004851757497636172,0.0,0.0,0.0,0.015222911533140598
2024-06-20,-0.010796174712405893,0.004701916311661072,0.0,0.0,0.0,0.015498091024066966
2024-06-21,-0.006056899383045752,0.004766336278215369,0.0,0.0,0.0,0.010823235661261121
2024-06-22,-0.00761246978388299,0.0,0.0,0.0,0.0,0.00761246978388299
2024-06-23,-0.007297432398007365,0.0,0.0,0.0,0.0,0.007297432398007365
2024-06-24,0.02361177361623661,0.019091636793450738,0.0,0.0,0.0,0.04270341040968735
2024-06-25,0.027360598192456273,0.005892094577740665,0.0,0.0,0.0,0.033252692770196934
2024-06-26,0.010975701527023884,0.00418242204914493,0.0,0.0,0.0,0.015158123576168813
2024-06-27,0.027168325833161432,0.004181114563785039,0.0,0.0,0.0,0.03134944039694647
2024-06-28,0.022524801787915393,0.004102241678760144,0.0,0.0,0.0,0.026627043466675538
2024-06-29,0.01686065226677502,0.004078080959988922,0.0,0.0,0.0,0.020938733226763942
2024-06-30,0.007759101757555876,0.004017280826332695,0.0,0.0,0.0,0.011776382583888571
2024-07-01,0.010661501648361476,0.0,0.0,0.0,0.004229274386877143,0.014890776035238619
2024-07-02,0.03,-0.004150818784666533,0.0,0.0,0.0024405579124107428,0.03659137669707727
2024-07-03,0.026965519796451877,-0.003947237531142468,0.0,0.0,0.0020402173928796455,0.03295297472047399
2024-07-04,-0.0016918823993697658,-0.0039318662653316325,0.0,0.0,0.0,0.0056237486647013986
2024-07-05,0.008251591937571653,-0.011175949648269512,0.0,0.0,0.0,0.019427541585841167
2024-07-06,0.013156306317254783,-0.0003384796682595311,0.0,0.0,0.0,0.013494785985514315
2024-07-07,0.00822707647157819,0.0,0.0,0.0,0.0,0.00822707647157819
2024-07-08,0.016869912482699083,0.0,0.0,0.0,0.0,0.016869912482699083
2024-07-09,0.027087482240653774,0.0064789516157913426,0.0,0.0,0.0,0.033566433856445116
2024-07-10,0.028168973556972576,0.006023047411329959,0.0,0.0,0.0,0.03419202096830253
2024-07-11,0.028523665690646814,0.0,0.0,0.0,0.0,0.028523665690646814
2024-07-12,0.026227162496179065,0.0,0.0,0.0,0.0,0.026227162496179065
2024-07-13,0.011141083300043953,0.0,0.0,0.0,0.0,0.011141083300043953
2024-07-14,0.010301849844525935,0.0,0.0,0.0,0.0,0.010301849844525935
2024-07-15,0.012862203146697821,-0.00309162617591054,0.0,0.0,0.0020799242540145094,0.018033753576622874
2024-07-16,0.013075780030646971,-0.0029107409825270235,0.0,0.0,0.0016871521588456653,0.01767367317201966
2024-07-17,0.004208018923699459,0.0,0.0,0.0,0.0,0.004208018923699459
2024-07-18,-0.0019605045045034807,0.0,0.0,0.0,-0.0018799646069811741,0.003840469111484655
2024-07-19,0.0056210675402497915,0.0,0.006827944778286115,0.004400951689379989,-0.0023629196423777506,0.019212883650293645
2024-07-20,0.01115255083327922,0.0,0.0,0.0,0.0,0.01115255083327922
2024-07-21,0.013807195261461905,0.0,0.0,0.0,0.0,0.013807195261461905
2024-07-22,0.0030411627459194217,0.0,0.0,0.0036314614410068034,0.0,0.006672624186926225
2024-07-23,0.005258742789137919,0.0,0.0,0.0,0.0,0.005258742789137919
2024-07-24,0.004929604933527722,0.0,0.0,0.0,0.0,0.004929604933527722
2024-07-25,0.0054466372080154415,0.0034423445920185483,0.0,0.0,0.0,0.00888898180003399
2024-07-26,0.005798228601226986,0.002872325191243297,0.0,0.0,0.0,0.008670553792470283
2024-07-27,0.007780926745433718,0.002898025256622968,0.0,0.0,0.0,0.010678952002056687
2024-07-28,0.007623021283918649,0.002853268464671774,0.0,0.0,0.0,0.010476289748590422
2024-07-29,0.012234661591858766,0.002805155935565256,0.0,0.0,0.0,0.015039817527424022
2024-07-30,0.004414995021120572,0.0,0.0,0.0,0.0,0.004414995021120572
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,-0.0026638301593223702,0.0029220111322786116,0.0,0.0,-0.0005638033042892637,0.006149644595890246
2024-08-02,0.004408204145713948,0.0,0.008198598981552958,-0.004262900727992187,0.0,0.016869703855259092
2024-08-03,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,0.0052468906282368945,0.0,0.007353487645875648,0.0,0.0,0.012600378274112542
2024-08-06,0.004971196079169119,0.0,0.006224904678745073,0.0,0.0,0.011196100757914192
2024-08-07,0.008102182194340411,0.0,0.006056283992607574,0.0,0.0,0.014158466186947986
2024-08-08,-0.0017659806420611433,-0.004886015067567825,0.005887837754870014,0.0,0.0,0.012539833464498981
2024-08-09,0.0019824249013894297,0.0032195947781020143,0.0,0.0,0.0,0.0052020196794914444
2024-08-10,-0.000233612885385448,-0.002194071050197209,0.0,0.0,0.0,0.002427683935582657
2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0.010374561456333163,0.0,0.0,0.0,-0.0013775413993189962,0.011752102855652159
2024-08-13,0.01245439040782037,0.0,0.0,0.0,0.0,0.01245439040782037
2024-08-14,0.00018777304623220144,0.00217626335900748,0.0,0.0,0.0,0.002364036405239681
2024-08-15,-0.00013710094071313556,0.0022593592069835525,0.0,0.0,0.0,0.002396460147696688
2024-08-16,-0.0001300305137562327,0.0022304053029261095,0.0,0.0,0.0,0.002360435816682342
2024-08-17,-4.686173194910827e-05,0.0021890599208474345,0.0,0.0,0.0,0.0022359216527965426
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,0.005489135938766455,0.002199538369654872,0.0,0.0,0.0,0.007688674308421327
2024-08-21,-0.00036199050982290565,0.00904779404453707,0.0,0.0,0.0,0.009409784554359975
2024-08-22,0.001778819647217537,0.00602483897563689,0.0,0.0,0.0,0.0078036586228544275
2024-08-23,-0.0031812086592332275,0.0019131259453379662,0.0,0.0,0.0,0.005094334604571194
2024-08-24,0.0014777260502412226,0.004809753075119024,0.0,0.0,0.0,0.006287479125360247
2024-08-25,-0.004083252178760256,0.005106639237738784,0.0,0.0,0.0,0.009189891416499039
2024-08-26,-0.005959836892861932,0.0,0.0,0.0,0.0,0.005959836892861932
2024-08-27,-0.005953012676797735,0.0,0.0,0.0,0.0,0.005953012676797735
2024-08-28,-0.005750427731137537,0.0,0.0,0.0,0.0,0.005750427731137537
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,-0.0034720497129675874,-0.0019971473520353712,0.0,0.0,-0.0019706704512337005,0.007439867516236659
2024-09-04,-0.0032919628331183884,-0.0020370349668735227,0.0,0.0,-0.0022463000300325686,0.00757529783002448
2024-09-05,0.0045766378031426545,-0.0019750108875511785,0.0,0.0,-0.0022743921856250866,0.00882604087631892
2024-09-06,0.004510794555430114,0.0,0.0,0.0,-0.0022961937653157446,0.006806988320745859
2024-09-07,0.007415594998791317,0.0,0.0,0.0,0.0,0.007415594998791317
2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,-0.0029199603997041,0.0,0.0,0.0,-0.002287585710016129,0.00520754610972023
2024-09-10,-0.0029170376491673955,0.0,0.0,0.0,-0.0023009716273078035,0.0052180092764751995
2024-09-11,-0.00295167403223874,0.0,0.0,0.0,-0.0023327549431625474,0.005284428975401287
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,0.005934359088543687,0.0,0.0,0.0,0.0,0.005934359088543687
2024-09-24,0.015024515947082855,0.004581838538006061,0.0,0.0,0.0,0.019606354485088916
2024-09-25,0.00882674740320652,0.004213725137440227,0.0,0.0,0.0,0.013040472540646747
2024-09-26,0.013026081676884524,0.0,0.0,0.0,0.0,0.013026081676884524
2024-09-27,0.01467069505098617,0.005912111489489786,0.0,0.009942245098038531,0.0,0.030525051638514485
2024-09-28,0.008383716776219054,0.005979795778077814,0.0,0.0,0.0,0.014363512554296867
2024-09-29,0.007212372565653291,0.0,0.0,0.0,0.0,0.007212372565653291
2024-09-30,0.007758919533127558,-0.01069498649613077,0.0,0.004455821688505709,0.0,0.022909727717764037
2024-10-01,0.00742713104447454,-0.009896959343224931,0.0,0.004242341980507501,0.0,0.021566432368206972
2024-10-02,0.0025360274567516952,-0.004222428047053172,0.0,0.0,0.0,0.006758455503804868
2024-10-03,-0.0043233326769030606,-0.00420486254626357,0.0,0.0,0.0,0.00852819522316663
2024-10-04,0.0034298570217590352,0.0,0.0,0.0,0.002577916578187862,0.006007773599946897
2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,0.0076985196593307445,0.0,0.004662357692041442,0.0,0.0024811554496995797,0.014842032801071768
2024-10-08,0.006474936804061806,0.0,0.00402997013926122,0.004558466145142106,0.0,0.015063373088465132
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0026980293698077033,0.00244630315643238,0.0,0.0,0.0,0.005144332526240083
2024-10-11,0.010196576924329868,0.0024328882862124095,0.004012566563977554,0.0,0.0027233532729154003,0.01936538504743523
2024-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0.015715489527932662,0.0,0.003703112966871215,0.004180781006485879,0.0028352330195879215,0.02643461652087768
2024-10-15,0.015820717498691756,0.0,0.0035178906880708135,0.0,0.0028120637781859715,0.02215067196494854
2024-10-16,0.023569952030035077,0.0,0.0,0.004256887173709003,0.002456751982837967,0.030283591186582047
2024-10-17,0.01863734931940811,0.0,0.0,0.004006739255185702,0.0,0.02264408857459381
2024-10-18,0.03,0.0,0.0037650184533101812,0.003946847782562166,0.004034697112206951,0.041746563348079295
2024-10-19,0.006924064135392035,0.0,0.0,0.0,0.0,0.006924064135392035
2024-10-20,0.008072835770797187,0.006408576797848202,0.0,0.0,0.0,0.014481412568645389
2024-10-21,0.010161475216879979,0.0,0.0036755754802330776,0.0,0.0,0.013837050697113057
2024-10-22,0.006346472963194547,0.0,0.0,0.0,0.0,0.006346472963194547
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,-0.015586804024632459,-0.0058072507699103385,0.0,0.0,0.0,0.021394054794542795
2024-10-26,-0.013005716545968566,0.0,0.0,0.0,0.0,0.013005716545968566
2024-10-27,-0.012846746507696882,0.0,0.0,0.0,0.0,0.012846746507696882
2024-10-28,0.00010857420026348739,0.0,0.0,0.0,0.004725039176898873,0.00483361337716236
2024-10-29,0.0002046589977413851,0.0,0.0,0.0,0.0043687320465124625,0.0045733910442538475
2024-10-30,-0.003303144872172659,0.003945258471176558,0.0,0.0,0.0012366837908562986,0.008485087134205515
2024-10-31,0.002041525997561196,0.003969060039579385,0.0,-0.009900355088524063,0.001315817540936316,0.01722675866660096
2024-11-01,0.007005609357166452,0.0,0.0,-0.004494348616722163,0.0014956128900031145,0.01299557086389173
2024-11-02,0.0057672890208139834,0.0,0.0,0.0,0.0,0.0057672890208139834
2024-11-03,0.005712276826588415,0.0,0.0,0.0,0.0,0.005712276826588415
2024-11-04,0.000808327916927476,0.0,0.0,-0.004704731545894458,0.001562517589962825,0.007075577052784759
2024-11-05,0.004858343940450659,0.0,0.0,0.0,0.0015331735180186552,0.006391517458469315
2024-11-06,0.02223270054997369,0.006308859861291674,0.0,0.010314665804102932,0.005022675088255928,0.04387890130362422
2024-11-07,0.021295850536306334,0.003162426007375672,0.0,0.00543006289687354,0.0018049044201370519,0.031693243860692596
2024-11-08,0.013254110437216759,0.005967845813909075,0.0,0.005279050838654035,0.0,0.02450100708977987
2024-11-09,0.03,0.003723729370915078,0.0,0.0,0.0,0.03372372937091508
2024-11-10,0.02799465309439736,0.0,0.0,0.0,0.0,0.02799465309439736
2024-11-11,0.028201276921765737,-0.005660540956371571,0.003980802079327138,0.0,0.0033995044926366617,0.041242124450101114
2024-11-12,0.03,-0.0036148032522420655,0.002836837074894548,0.0,0.0007979963474757625,0.03724963667461238
2024-11-13,-0.0024928636329732672,-0.003760840102809134,0.002742185220491458,-0.003627208236990302,-0.0017266603464439745,0.014349757539708135
2024-11-14,0.011232818340043065,0.0,0.002741649260943832,-0.003422853771548375,-0.0011555237479212832,0.018552845120456553
2024-11-15,0.011776615543888872,0.0,0.0,-0.0034301430623341136,0.0,0.015206758606222986
2024-11-16,0.03,0.010491187560118513,0.0,0.0,0.0,0.04049118756011851
2024-11-17,0.024358583641035395,0.008629675997851624,0.0,0.0,0.0,0.03298825963888702
2024-11-18,0.016145249771565295,0.012288101493266085,0.0029600556600071566,-0.002915519134276678,-0.001014195700191495,0.035323121759306714
2024-11-19,0.00797084358054355,0.00890146959778514,0.0029897676591730234,-0.0029563575667886583,-0.0008304266909074344,0.023648865095197806
2024-11-20,0.0007594151683703839,0.004168818083569972,0.0031473749556197076,-0.002969054454575969,-0.0009097198614398272,0.01195438252357586
2024-11-21,-0.006143269265607509,0.008353255684016169,0.0029935674628496353,-0.0029791319689775864,-0.0026929804075313066,0.023162204788982205
2024-11-22,-0.005723124223757428,0.00811992773183888,0.0025180817353291983,-0.0031071262626882284,-0.002740620367776442,0.02220888032139018
2024-11-23,0.006403856401606394,0.007292070833126065,0.0,0.0,0.0,0.01369592723473246
2024-11-24,0.00608805564414446,0.0034056441252423054,0.0,0.0,0.0,0.009493699769386766
2024-11-25,-0.008503674884687503,0.0033452804864025957,0.0,-0.0030589324943814757,-0.0026560180035202496,0.017563905868991824
2024-11-26,-0.009499834690412915,0.003215743911454915,-0.0029939970232710318,-0.0034164251221125885,-0.0028579075096675094,0.021983908256918958
2024-11-27,-0.0063895433701015095,0.00605492310944798,-0.0025084725289761245,-0.003225293087122387,-0.0014323836571061635,0.019610615752754162
2024-11-28,0.0016281453454120222,0.00623193109800386,0.0,0.0,0.0,0.007860076443415883
2024-11-29,-0.0010795925064931156,0.0031049308141481834,-0.0023243028022783252,-0.0031453362797926876,0.0,0.009654162402712312
2024-11-30,0.0014782519541998045,0.0,0.0,0.0,0.0,0.0014782519541998045
2024-12-01,0.0036756599206797073,0.0,0.0,0.0,0.0,0.0036756599206797073
2024-12-02,0.007256960655903446,0.01424198119576138,0.0,0.0,0.0,0.021498941851664826
2024-12-03,0.014571713287815632,0.011811195639690894,0.0,0.0,0.0,0.026382908927506526
2024-12-04,0.005748114625904456,-0.0024150962833766566,0.0,0.0,0.0,0.008163210909281113
2024-12-05,0.005892530428584541,0.0018001821340907023,0.0,0.0,0.0,0.007692712562675243
2024-12-06,0.0016494696633125873,0.0018003607753541598,0.0,0.0,0.0,0.003449830438666747
2024-12-07,0.001688653794346076,0.0018480656646732996,0.0,0.0,0.0,0.0035367194590193753
2024-12-08,0.0016761022263501373,0.001847290390075861,0.0,0.0,0.0,0.003523392616425998
2024-12-09,-0.01862951044925497,-0.003707848051416988,0.0,0.0,-0.0013968074253950483,0.023734165926067006
2024-12-10,-0.003981313609980439,0.004600173439988609,0.0,0.0,0.0,0.008581487049969048
2024-12-11,0.00027487365050398143,0.004329119067586976,0.0,0.0,0.0,0.004603992718090958
2024-12-12,0.0050913702025879,0.010586446809097509,0.0,0.0,0.0,0.01567781701168541
2024-12-13,0.0033122067684265956,0.0,0.0,0.0,0.0,0.0033122067684265956
2024-12-14,0.003367085364574767,0.0,0.0,0.0,0.0,0.003367085364574767
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,-0.001989025541666758,0.0,0.0,0.0,0.0,0.001989025541666758
2024-12-19,-0.0022110378120225155,0.0,0.0,0.0,0.0,0.0022110378120225155
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,-0.004870513273687741,0.0,0.0,0.0,0.0,0.004870513273687741
2024-12-22,-0.004766077542393342,0.0,0.0,0.0,0.0,0.004766077542393342
2024-12-23,-0.002789053759732104,0.004364642352377656,0.0,0.0,0.0,0.00715369611210976
2024-12-24,0.0014952398371289115,0.004459788090103868,0.0,0.0,0.0,0.00595502792723278
2024-12-25,-0.0017170308272762352,0.004510759318272184,0.0,0.0,0.0,0.006227790145548419
2024-12-26,-0.0016869040543440472,0.004496538303130086,0.0,0.0,0.0,0.006183442357474133
2024-12-27,-0.0016250110202585244,0.004491100266843456,0.0,0.0,0.0,0.00611611128710198
2024-12-28,-0.001499627217398125,0.004370704430548197,0.0,0.0,0.0,0.005870331647946323
2024-12-29,-0.0015160312752146904,0.004389891615809551,0.0,0.0,0.0,0.0059059228910242415
2024-12-30,-0.0014904131928986984,0.004343625726093016,0.0,0.0,0.0,0.005834038918991714
2024-12-31,-0.0014333820451788934,0.004308515000158236,0.0,0.0,0.0,0.005741897045337129
2026-01-29,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-18,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0
